input, magic
6.971157e-01, 0x5F33D0D7
1.489232e-14, 0x5F409E58
1.454050e-38, 0x5F3537B5
2.362404e-01, 0x5F3BB009
9.350269e-31, 0x5F3759DF
3.625295e-25, 0x5F32C36D
9.958916e-37, 0x5F339187
3.697674e-14, 0x5F326672
1.076606e-20, 0x5F371A2B
2.553778e-10, 0x5F3759DF
2.709094e-02, 0x5F3161F6
1.956328e-05, 0x5F33B53D
1.416251e-34, 0x5F32F83B
5.174108e-05, 0x5F3759DF
3.757830e-05, 0x5F31D61B
2.134869e-15, 0x5F31E52D
3.295778e-23, 0x5F322F75
1.895860e-24, 0x5F306FE5
5.882940e-36, 0x5F33B0C2
7.024631e-10, 0x5F352203
3.380424e-23, 0x5F3468C4
5.277585e-09, 0x5F3438CA
1.267565e-11, 0x5F38A41F
1.003367e-16, 0x5F326656
3.127644e-01, 0x5F3520DE
4.810905e-32, 0x5F3D7DDD
4.304569e-05, 0x5F339E87
1.196487e-20, 0x5F39AEA8
4.302409e-03, 0x5F3ABA70
5.202246e-21, 0x5F31EDE9
3.292742e-33, 0x5F3D3052
8.091820e-21, 0x5F3395BE
2.565113e-06, 0x5F330431
1.544180e-35, 0x5F343B8F
2.644145e-09, 0x5F330DEE
5.960684e-03, 0x5F2EEE38
5.399792e-09, 0x5F32A4F6
1.193176e-13, 0x5F33FC58
1.631599e-32, 0x5F3315FC
3.022608e-21, 0x5F37C0D9
2.091633e-18, 0x5F34BA19
1.939513e-10, 0x5F3759DF
5.260025e-34, 0x5F3759DF
1.190502e-16, 0x5F33FE94
4.401180e-06, 0x5F3759DF
3.173247e-02, 0x5F3759DF
2.366880e-38, 0x5F347B8A
1.029783e-05, 0x5F31E5F6
1.120994e-28, 0x5F318CAB
1.845577e-05, 0x5F350910
1.134415e-31, 0x5F30CF0F
3.377123e-07, 0x5F305CDD
3.026366e-03, 0x5F35EAA3
1.650813e-08, 0x5F3B0E39
1.264045e-03, 0x5F32D488
9.244960e-22, 0x5F3A2C43
1.288791e-13, 0x5F3240E7
1.332214e-07, 0x5F33BA84
1.352825e-15, 0x5F30C5B1
4.379291e-20, 0x5F3759DF
9.270802e-31, 0x5F3759DF
9.687635e-04, 0x5F3DD239
6.536417e-19, 0x5F342DDB
4.933014e-24, 0x5F30485B
3.406107e-32, 0x5F33282A
8.658819e-08, 0x5F30B5E4
1.927911e-20, 0x5F304AF7
2.564627e-37, 0x5F331382
2.784296e-26, 0x5F338CCB
7.050059e-07, 0x5F343979
1.967371e-13, 0x5F38813C
3.813521e-17, 0x5F3061BA
1.540378e-36, 0x5F348706
3.389918e-30, 0x5F3B2561
4.873355e-21, 0x5F31B5DA
1.960343e-22, 0x5F3B8981
4.811296e-29, 0x5F3DA607
6.359106e-33, 0x5F331128
8.922244e-33, 0x5F3173B3
4.232978e-15, 0x5F3759DF
3.040888e-31, 0x5F2F09B2
3.824150e-28, 0x5F35851F
2.909647e-20, 0x5F33D82B
1.022052e-32, 0x5F36CE40
3.441812e-26, 0x5F32987F
8.552481e-05, 0x5F327FAD
5.354953e-17, 0x5F3EC9CD
1.231637e-20, 0x5F3A3EA4
1.023014e-05, 0x5F344E1A
2.929207e-37, 0x5F305680
5.485109e-36, 0x5F34F16F
4.551400e-31, 0x5F3030A4
1.742677e-19, 0x5F351A12
1.647304e-36, 0x5F3759DF
2.734401e-02, 0x5F33330F
2.357354e-26, 0x5F3082D8
6.687618e-08, 0x5F3759DF
3.590738e-07, 0x5F330047
2.260775e-15, 0x5F34C8D7
3.846781e-12, 0x5F3CE98C
3.041599e-27, 0x5F385FD5
2.151985e-22, 0x5F40903A
3.302570e-10, 0x5F3159B9
8.058922e-35, 0x5F3113AC
1.451281e-23, 0x5F3759DF
5.908997e-34, 0x5F31D3C6
4.034437e-13, 0x5F32B831
9.467813e-09, 0x5F32FA58
6.192477e-19, 0x5F30BE70
2.697210e-12, 0x5F339CD5
2.373192e-29, 0x5F32B708
2.765829e-05, 0x5F325D0D
3.394732e-19, 0x5F317E46
8.317992e-13, 0x5F3AC812
2.081380e-31, 0x5F3D9CD1
1.802504e-31, 0x5F3C18BF
8.048345e-34, 0x5F3CDE4F
2.727765e-04, 0x5F3759DF
7.234852e-16, 0x5F36064F
3.290560e-34, 0x5F322B4D
1.161823e-29, 0x5F3A51DB
7.071684e-34, 0x5F3AC600
2.640038e-35, 0x5F34105E
1.631045e-21, 0x5F3545C9
6.129734e-03, 0x5F2CEDD4
3.020685e-04, 0x5F35FA97
9.627744e-20, 0x5F348B20
1.075821e-03, 0x5F398E1C
2.417228e-31, 0x5F3759DF
4.687999e-07, 0x5F3439B5
6.384237e-21, 0x5F33B2A5
4.729747e-09, 0x5F338583
9.208165e-12, 0x5F323AF2
2.169518e-01, 0x5F3759DF
2.810499e-13, 0x5F356DED
4.934249e-31, 0x5F3259EE
3.492497e-11, 0x5F30FC60
6.811194e-16, 0x5F340064
1.461024e-23, 0x5F3B7181
1.044543e-06, 0x5F3A86B9
1.604615e-38, 0x5F31AF54
2.160209e-32, 0x5F314F18
1.885475e-25, 0x5F3B04D1
2.454535e-26, 0x5F33A9F9
8.355363e-06, 0x5F30DB85
3.047116e-18, 0x5F38854E
3.066999e-14, 0x5F35EEED
1.541461e-25, 0x5F3462C6
8.798402e-07, 0x5F3C797A
5.191865e-10, 0x5F305E36
1.473823e-04, 0x5F2EE8C2
4.201835e-02, 0x5F329DE8
2.841711e-23, 0x5F332BFC
1.014484e-29, 0x5F361EE4
8.993815e-23, 0x5F30BA11
2.358475e-14, 0x5F3006DC
4.291097e-24, 0x5F33A876
2.152997e-38, 0x5F32BBB6
2.392499e-03, 0x5F325E10
2.102892e-06, 0x5F328E9A
6.678393e-01, 0x5F32019E
3.318841e-23, 0x5F31C1B3
4.482348e-20, 0x5F3759DF
5.447954e-24, 0x5F2F0817
1.730681e-14, 0x5F360335
1.271024e-27, 0x5F2DDE50
2.417884e-16, 0x5F3BAA7C
3.120637e-10, 0x5F32E19F
8.052394e-20, 0x5F3142A8
9.039199e-15, 0x5F3009ED
3.683384e-09, 0x5F3DD31F
1.731460e-35, 0x5F319795
1.376374e-07, 0x5F31FCE1
1.445476e-19, 0x5F31FAC0
1.395186e-22, 0x5F325A31
1.377281e-31, 0x5F3199D5
2.190921e-26, 0x5F3118CF
1.236561e-23, 0x5F3B445B
2.193272e-17, 0x5F32FEDC
4.212481e-36, 0x5F3400C3
8.957909e-23, 0x5F3081A8
2.031641e-35, 0x5F302039
3.331917e-24, 0x5F3E22FA
4.358661e-36, 0x5F31056B
2.275277e-23, 0x5F306FBE
2.047672e-03, 0x5F34543F
5.259720e-13, 0x5F330EEE
1.058971e-06, 0x5F3AA40E
1.284352e-13, 0x5F2F60AC
5.725755e-10, 0x5F331DA0
4.013329e-24, 0x5F3759DF
1.164868e-22, 0x5F331E14
3.319184e-02, 0x5F3435CB
1.030019e-11, 0x5F32E1C5
2.863656e-04, 0x5F3759DF
4.486748e-30, 0x5F31357D
8.470526e-18, 0x5F313CA6
1.950066e-34, 0x5F400E21
2.569826e-22, 0x5F3563AB
2.719031e-12, 0x5F322C5A
1.000604e-12, 0x5F3BFC24
2.172152e-02, 0x5F32F20B
2.600395e-32, 0x5F34CAD7
3.228955e-08, 0x5F33584B
1.100948e-19, 0x5F3484A1
2.542575e-05, 0x5F31D86E
4.984232e-29, 0x5F3F701A
8.499004e-36, 0x5F2E95D0
1.415787e-03, 0x5F2DD82E
1.031169e-11, 0x5F3399C8
5.910887e-38, 0x5F34E639
1.406699e-12, 0x5F307D02
6.942159e-31, 0x5F3885CA
2.224915e-19, 0x5F3D137D
6.508576e-24, 0x5F326EBB
5.551440e-26, 0x5F3C3D85
1.395452e-13, 0x5F301DC9
3.167709e-32, 0x5F33ACD1
6.805111e-03, 0x5F309C7A
1.885951e-30, 0x5F31B198
6.470770e-08, 0x5F3B29B9
9.436932e-21, 0x5F32C2A8
3.165655e-21, 0x5F3AEF0A
3.402152e-34, 0x5F303630
1.546905e-25, 0x5F33C191
1.599037e-31, 0x5F35497E
9.237232e-16, 0x5F3F02B0
2.101547e-30, 0x5F307079
1.801238e-32, 0x5F318061
7.929437e-37, 0x5F3EA8CA
4.259050e-19, 0x5F334F01
2.246880e-09, 0x5F3114F5
2.127310e-05, 0x5F32DE0E
1.316295e-07, 0x5F32E25F
1.960878e-38, 0x5F32D3DB
1.861043e-31, 0x5F39D34D
3.138369e-37, 0x5F33B17E
1.445273e-27, 0x5F34C64A
1.328312e-36, 0x5F31FEEC
4.032393e-25, 0x5F3359CA
1.043279e-23, 0x5F3759DF
4.707662e-31, 0x5F30E259
1.693879e-29, 0x5F329BD8
1.366645e-15, 0x5F31B9FD
7.281517e-15, 0x5F34BA10
1.218400e-24, 0x5F312A77
1.582094e-35, 0x5F31E24E
6.460425e-35, 0x5F32E672
6.860715e-29, 0x5F334AFE
1.631995e-23, 0x5F35E10A
3.219990e-30, 0x5F3FAD1A
1.880422e-12, 0x5F32CAE8
5.138752e-34, 0x5F33484E
5.919544e-09, 0x5F30D516
9.892693e-04, 0x5F3E7EF0
1.109887e-15, 0x5F3759DF
1.812580e-05, 0x5F3759DF
1.853688e-36, 0x5F325EFD
3.929316e-32, 0x5F3750B2
4.822727e-01, 0x5F338D10
1.782687e-27, 0x5F32EB86
3.235848e-15, 0x5F38523B
9.861526e-27, 0x5F3759DF
6.604572e-03, 0x5F31B059
3.808234e-27, 0x5F3759DF
2.557065e-32, 0x5F345E13
7.151772e-09, 0x5F3447D3
5.760731e-19, 0x5F3371CC
4.166462e-23, 0x5F363E1B
2.766322e-28, 0x5F3281CD
1.727101e-26, 0x5F31E74B
1.909623e-31, 0x5F3EA493
2.253508e-34, 0x5F3759DF
4.977506e-31, 0x5F3154EB
6.559271e-37, 0x5F394F87
5.851743e-11, 0x5F41453F
1.661192e-01, 0x5F2FC82E
8.042393e-13, 0x5F39C8B6
2.966451e-10, 0x5F34B1AF
3.924344e-37, 0x5F32D43D
5.245596e-31, 0x5F31FE0C
4.032610e-15, 0x5F3947B9
4.358623e-11, 0x5F352A7C
1.807194e-02, 0x5F3759DF
4.817065e-31, 0x5F31A541
6.707967e-31, 0x5F3759DF
3.215384e-37, 0x5F2D172B
6.420476e-25, 0x5F343DAB
9.930544e-22, 0x5F3759DF
1.038359e-09, 0x5F39481A
6.250008e-24, 0x5F3405D2
8.678848e-37, 0x5F3759DF
3.981988e-13, 0x5F33356D
3.027293e-21, 0x5F3759DF
5.425122e-02, 0x5F381D3C
4.758682e-20, 0x5F394704
5.150457e-34, 0x5F31E1B8
9.880470e-06, 0x5F314962
5.364947e-07, 0x5F3414E7
6.177558e-04, 0x5F324A4B
6.265166e-25, 0x5F32E168
9.617892e-26, 0x5F3133E9
1.928259e-07, 0x5F3759DF
3.484594e-30, 0x5F38C831
1.328661e-36, 0x5F31F2F2
4.025469e-05, 0x5F31CB01
5.420966e-14, 0x5F3D6552
4.505375e-32, 0x5F3AAA70
2.049499e-33, 0x5F3229AB
2.368541e-08, 0x5F312520
8.282258e-04, 0x5F3759DF
9.161842e-12, 0x5F31ECB8
3.028945e-09, 0x5F372675
1.351736e-02, 0x5F3759DF
1.669650e-24, 0x5F34C1EB
9.770039e-26, 0x5F332179
3.083433e-25, 0x5F31CBCE
8.861531e-31, 0x5F37E290
4.887134e-09, 0x5F3570CA
5.908986e-31, 0x5F3419B1
6.504740e-14, 0x5F38B7DB
1.570570e-13, 0x5F329813
2.173370e-09, 0x5F32BC3D
5.311220e-24, 0x5F2FE9A8
7.116718e-35, 0x5F3169A4
3.110864e-32, 0x5F35AABD
1.124020e-03, 0x5F3759DF
3.688827e-12, 0x5F3E19D8
1.286981e-05, 0x5F3759DF
6.220487e-24, 0x5F32AC95
1.991984e-04, 0x5F36F91A
8.174166e-18, 0x5F2FE45C
4.970276e-32, 0x5F390BE6
5.078993e-12, 0x5F32B461
3.257327e-07, 0x5F3226BC
1.343032e-20, 0x5F40868A
3.590147e-12, 0x5F3E3F18
1.068210e-12, 0x5F3759DF
8.765831e-20, 0x5F2FCBDC
7.955711e-28, 0x5F3DD203
1.760008e-17, 0x5F353D3E
6.632741e-30, 0x5F36496C
4.672161e-16, 0x5F327B7E
7.562938e-11, 0x5F34B30B
1.470283e-01, 0x5F320796
2.460362e-30, 0x5F3759DF
7.037577e-11, 0x5F3759DF
3.634524e-07, 0x5F2FAF22
5.671894e-34, 0x5F31D7E4
1.482806e-34, 0x5F341D3F
3.801546e-18, 0x5F3AA500
6.268546e-38, 0x5F31DCD0
2.145793e-32, 0x5F2EABC7
5.912527e-06, 0x5F2DDEA0
1.758559e-26, 0x5F32C5CD
4.139251e-04, 0x5F362FC9
1.480053e-12, 0x5F3166CD
1.447775e-17, 0x5F3B74F6
1.863970e-30, 0x5F31B112
8.268311e-10, 0x5F37F8B4
1.229009e-30, 0x5F30AC2F
1.402140e-36, 0x5F3136E3
1.089553e-13, 0x5F33CB24
8.986698e-20, 0x5F3069F9
1.192326e-01, 0x5F3487A9
1.137376e-19, 0x5F33AB43
2.039402e-03, 0x5F346A35
1.032583e-21, 0x5F357E6C
1.155378e-08, 0x5F33EE0C
1.336744e-35, 0x5F3AEA74
1.605328e-14, 0x5F38042F
3.862003e-11, 0x5F348D43
2.251539e-29, 0x5F2FF987
1.095691e-29, 0x5F3759DF
4.033617e-32, 0x5F359F04
1.506880e-03, 0x5F3305C2
1.861658e-19, 0x5F3759DF
4.295066e-12, 0x5F3759DF
1.559982e-11, 0x5F3DC2E8
4.830839e-27, 0x5F314C3B
6.071418e-20, 0x5F3759DF
5.552945e-28, 0x5F33EA29
2.611750e-01, 0x5F3CC482
1.398998e-12, 0x5F307BB5
2.186406e-30, 0x5F321B94
1.852971e-29, 0x5F31C51B
3.483513e-14, 0x5F30FEF7
1.260152e-06, 0x5F304F8A
8.850382e-32, 0x5F325B1F
1.698907e-09, 0x5F328E21
1.458226e-30, 0x5F33426C
3.024825e-26, 0x5F345305
1.325619e-18, 0x5F30513F
1.117176e-11, 0x5F3482CF
5.815884e-32, 0x5F3759DF
5.188312e-34, 0x5F3298BF
3.901964e-18, 0x5F39520F
3.425349e-32, 0x5F32BE38
1.896672e-33, 0x5F32A648
4.619002e-12, 0x5F32AF8B
1.022608e-17, 0x5F34415B
7.175169e-27, 0x5F357923
2.407740e-18, 0x5F331625
2.812322e-24, 0x5F3759DF
4.114365e-13, 0x5F3364D6
2.077322e-12, 0x5F31CC1B
1.403940e-34, 0x5F33D105
2.294543e-36, 0x5F31A604
2.758048e-23, 0x5F3492DB
3.859150e-07, 0x5F2FBEE2
3.385062e-03, 0x5F3759DF
7.718896e-29, 0x5F322752
6.249246e-06, 0x5F313BF7
1.410815e-11, 0x5F3E5ADB
1.330746e-25, 0x5F2FA387
6.517993e-30, 0x5F3759DF
6.177888e-09, 0x5F2FB93F
4.501172e-31, 0x5F322603
1.085148e-19, 0x5F34193A
1.607846e-21, 0x5F33407F
3.483947e-14, 0x5F32E331
2.439746e-21, 0x5F350C7E
2.047882e-38, 0x5F334BF3
1.622400e-23, 0x5F35AFBF
1.085830e-29, 0x5F3759DF
3.788010e-07, 0x5F31631F
5.329691e-36, 0x5F2D8BBF
6.682297e-29, 0x5F325589
5.246921e-17, 0x5F3D18B7
5.895474e-31, 0x5F322192
2.874349e-37, 0x5F31751F
6.220987e-24, 0x5F35542C
1.037788e-16, 0x5F34035D
1.411050e-37, 0x5F33C5D0
7.164491e-20, 0x5F32C41A
6.628649e-15, 0x5F32C07A
3.577330e-34, 0x5F30E4CD
3.764114e-23, 0x5F316D90
4.294866e-19, 0x5F34E919
2.415450e-17, 0x5F31191F
2.416439e-03, 0x5F337E78
3.066248e-30, 0x5F402E26
2.356938e-26, 0x5F315C72
3.443048e-28, 0x5F312AF4
2.648460e-25, 0x5F348E9F
2.979188e-34, 0x5F31275B
7.173367e-30, 0x5F33ED86
1.809317e-25, 0x5F39C43C
3.280031e-29, 0x5F30D112
2.851726e-01, 0x5F399928
1.199311e-28, 0x5F32AF4E
1.464024e-37, 0x5F3651A7
4.171020e-14, 0x5F325B60
5.989231e-38, 0x5F33C6F7
5.219573e-29, 0x5F3BFBB5
9.618279e-17, 0x5F31A4E1
1.689776e-35, 0x5F31A067
1.016640e-25, 0x5F32C363
1.498484e-17, 0x5F3C90B4
7.369666e-37, 0x5F3FC32D
4.800573e-31, 0x5F31D6C7
2.567670e-13, 0x5F3759DF
1.887546e-21, 0x5F323C51
9.117395e-34, 0x5F3759DF
2.616380e-13, 0x5F385C0C
1.104206e-15, 0x5F3759DF
2.223726e-12, 0x5F2FA667
5.488739e-17, 0x5F3F5747
4.272724e-33, 0x5F3257CD
3.429736e-25, 0x5F2E4D59
1.214640e-18, 0x5F326A3E
1.332201e-28, 0x5F319A75
2.063325e-05, 0x5F32E88C
1.150977e-30, 0x5F30FAFF
1.002350e-05, 0x5F32A7C7
1.288881e-17, 0x5F384B99
3.683529e-12, 0x5F3FE0AA
2.674386e-18, 0x5F33FAC3
1.322568e-31, 0x5F30BC2F
1.667905e-06, 0x5F3410C5
8.029978e-04, 0x5F36798A
1.348439e-32, 0x5F3759DF
5.213761e-02, 0x5F368EDE
1.821774e-31, 0x5F3A4E6A
1.414216e-18, 0x5F2FC590
2.269736e-30, 0x5F31A813
4.952257e-32, 0x5F3EE40B
4.571088e-10, 0x5F33B416
3.147890e-04, 0x5F32C5C9
8.265879e-15, 0x5F31F598
1.203113e-36, 0x5F310C7C
3.885026e-07, 0x5F309DCC
5.029042e-22, 0x5F31FBF8
5.928191e-21, 0x5F316657
4.565005e-29, 0x5F39F6F4
9.936178e-34, 0x5F35D2CF
2.645914e-10, 0x5F38D017
2.197989e-17, 0x5F308777
2.340040e-21, 0x5F325511
4.748309e-34, 0x5F329240
6.157391e-20, 0x5F39EC7C
6.150856e-21, 0x5F332450
7.644285e-04, 0x5F3759DF
1.740954e-20, 0x5F353974
6.463279e-17, 0x5F3774D9
2.187466e-02, 0x5F311380
2.025290e-12, 0x5F32F7A0
1.697838e-26, 0x5F35993F
2.240627e-10, 0x5F3DC38B
3.047760e-27, 0x5F3CD3FE
4.419360e-36, 0x5F328118
1.972823e-32, 0x5F310BD9
7.612966e-13, 0x5F3759DF
1.353224e-23, 0x5F3CCF98
1.561570e-10, 0x5F321E9E
4.357178e-37, 0x5F3293BD
2.518354e-22, 0x5F3759DF
1.160002e-09, 0x5F35A155
1.844128e-22, 0x5F39B06E
1.625146e-09, 0x5F31B7E0
8.773046e-35, 0x5F331718
6.116752e-29, 0x5F3617CC
2.768440e-13, 0x5F35AD9F
2.294084e-01, 0x5F3CCCD6
7.920590e-35, 0x5F2D7843
1.321899e-38, 0x5F3759DF
3.909130e-28, 0x5F32BBB2
2.608206e-28, 0x5F354628
2.839398e-01, 0x5F38BFF1
3.338789e-16, 0x5F2E93AC
6.807015e-18, 0x5F34129D
4.472782e-11, 0x5F36398E
3.439931e-03, 0x5F3759DF
2.128169e-07, 0x5F3BD89A
8.554018e-15, 0x5F32B5C2
4.069519e-15, 0x5F38C89F
4.848089e-36, 0x5F30280E
3.371286e-37, 0x5F3111A5
2.195307e-36, 0x5F3164F5
1.335966e-25, 0x5F30CE82
8.638973e-28, 0x5F3C5162
2.587260e-21, 0x5F337136
1.013746e-29, 0x5F340992
1.081330e-36, 0x5F322C36
2.450066e-28, 0x5F34CA82
2.633158e-20, 0x5F323D73
9.630221e-23, 0x5F3384E8
3.540461e-12, 0x5F3F5695
2.122300e-32, 0x5F3157C9
6.481955e-09, 0x5F2F7BF0
6.901617e-10, 0x5F33A679
2.084776e-10, 0x5F398940
1.334501e-10, 0x5F333F61
6.630325e-17, 0x5F3759DF
1.679625e-02, 0x5F3E12DB
2.125395e-02, 0x5F3278C4
4.170587e-07, 0x5F31135C
7.749560e-28, 0x5F3D0E1A
1.129982e-32, 0x5F3B650F
3.256345e-15, 0x5F3B56E3
1.295594e-26, 0x5F3F8C14
3.841087e-38, 0x5F35E9A8
2.902530e-29, 0x5F334439
4.485441e-13, 0x5F3411FF
8.172228e-32, 0x5F32C94E
5.293208e-04, 0x5F32CA97
3.286955e-06, 0x5F39012D
3.556655e-15, 0x5F3C83E6
1.380129e-06, 0x5F32C5A7
7.438514e-05, 0x5F3759DF
1.719378e-28, 0x5F3759DF
2.832169e-21, 0x5F36FD63
1.042543e-36, 0x5F32E3F4
2.053819e-27, 0x5F3427CA
7.290094e-32, 0x5F31C886
5.817046e-05, 0x5F3CD16F
4.923242e-18, 0x5F327CB1
5.237424e-11, 0x5F3759DF
1.421960e-14, 0x5F414A46
3.024331e-22, 0x5F32FDF3
2.257718e-06, 0x5F321E78
1.028537e-15, 0x5F3759DF
2.493533e-29, 0x5F3307DC
3.977734e-06, 0x5F3D20DA
4.597484e-19, 0x5F36C8EB
4.513583e-10, 0x5F326293
1.900268e-38, 0x5F31D1B3
5.722529e-36, 0x5F2F9935
6.589987e-29, 0x5F333DAF
1.375007e-18, 0x5F3006CA
2.388651e-19, 0x5F3C0766
5.498940e-18, 0x5F322F9F
5.032692e-23, 0x5F3D958B
9.353409e-24, 0x5F334C36
2.253445e-07, 0x5F3D27F1
1.004818e-19, 0x5F33B242
2.154347e-26, 0x5F2FDDD2
5.505688e-08, 0x5F3B05AB
5.161288e-06, 0x5F33F8AE
6.093811e-27, 0x5F32DF52
9.470762e-36, 0x5F36C426
2.355052e-35, 0x5F3450E4
5.983481e-05, 0x5F3D1BDF
1.399329e-35, 0x5F3784CD
1.124676e-13, 0x5F36634B
4.202530e-21, 0x5F3759DF
5.248223e-31, 0x5F32134A
3.289534e-12, 0x5F3759DF
4.261162e-33, 0x5F3728B9
9.121114e-17, 0x5F2FEB8E
6.362222e-19, 0x5F32FEE4
6.807158e-32, 0x5F3529A9
5.699844e-04, 0x5F328518
4.580028e-13, 0x5F3399D3
5.915484e-35, 0x5F34B9D9
9.117517e-10, 0x5F3F3C69
3.400675e-22, 0x5F30B1AA
2.743257e-29, 0x5F324D2B
2.062834e-19, 0x5F3B0C10
3.409347e-32, 0x5F324713
1.867223e-20, 0x5F31512F
6.896118e-38, 0x5F32AFE2
1.629072e-27, 0x5F360F8A
2.444016e-21, 0x5F355214
9.580849e-35, 0x5F33D416
1.730074e-04, 0x5F32D5B0
1.682388e-25, 0x5F353D3A
1.880809e-15, 0x5F3326A2
3.419652e-07, 0x5F312C23
2.080757e-09, 0x5F2F933C
1.412215e-17, 0x5F400210
1.721441e-32, 0x5F3759DF
5.843386e-34, 0x5F35177F
1.245746e-30, 0x5F3149AA
4.535794e-20, 0x5F3759DF
1.926334e-22, 0x5F3B423D
2.496214e-21, 0x5F33749A
5.184854e-06, 0x5F31F434
3.327687e-01, 0x5F323109
1.291316e-18, 0x5F32A427
1.747176e-29, 0x5F313ABB
1.044636e-30, 0x5F3485E3
1.375657e-35, 0x5F38EDB6
1.188580e-12, 0x5F35D180
3.721131e-23, 0x5F30E844
2.295069e-17, 0x5F3759DF
1.318851e-29, 0x5F3D79B7
4.214678e-08, 0x5F3360A3
5.337914e-33, 0x5F3141C0
9.566277e-34, 0x5F35DE22
1.917749e-21, 0x5F323D80
8.165122e-35, 0x5F2FEC2F
5.775256e-02, 0x5F3C16A0
2.904502e-28, 0x5F3143B6
1.469368e-15, 0x5F326574
6.529682e-38, 0x5F31E496
3.542148e-06, 0x5F3BBE42
3.997741e-06, 0x5F3CB5C4
4.605409e-05, 0x5F33ABC0
7.073440e-06, 0x5F327162
1.728359e-35, 0x5F3205D0
5.838478e-37, 0x5F3442D4
1.689211e-10, 0x5F32ECC5
1.372499e-29, 0x5F3C2E97
8.468831e-15, 0x5F338389
9.532217e-19, 0x5F3B2A06
1.282063e-22, 0x5F32105C
4.740946e-03, 0x5F35EBFF
3.065859e-35, 0x5F31A470
4.870985e-30, 0x5F3059BC
2.869729e-16, 0x5F340594
6.370093e-17, 0x5F385B34
1.714958e-21, 0x5F32EC0D
1.388681e-36, 0x5F334C2D
6.216593e-29, 0x5F33F573
1.960715e-07, 0x5F36B02F
3.004411e-27, 0x5F3B89FA
2.788134e-35, 0x5F32FC06
2.191033e-16, 0x5F3D5D72
2.619484e-27, 0x5F3720BE
5.095582e-32, 0x5F3E0716
1.041811e-05, 0x5F318992
5.347111e-37, 0x5F33E2B7
5.424276e-24, 0x5F2E8DA3
7.218528e-33, 0x5F3292A7
5.343198e-21, 0x5F300C31
9.662178e-05, 0x5F2FE31B
1.274617e-01, 0x5F34917E
1.897352e-16, 0x5F3759DF
1.854024e-11, 0x5F338D2D
4.197531e-13, 0x5F36EBED
1.234124e-35, 0x5F3EFCDA
3.077862e-18, 0x5F3A2A16
6.139813e-36, 0x5F34502F
6.839557e-24, 0x5F3330A9
3.156848e-34, 0x5F2DE3AC
3.968145e-35, 0x5F3759DF
3.743253e-20, 0x5F2F772C
3.845871e-02, 0x5F2F483C
7.294889e-25, 0x5F3937AE
1.076375e-15, 0x5F3759DF
6.707496e-15, 0x5F33DF7F
2.570189e-13, 0x5F396B4E
7.562204e-16, 0x5F3759DF
1.407709e-17, 0x5F3AA041
2.402550e-03, 0x5F31E727
2.381662e-36, 0x5F35945D
5.024979e-24, 0x5F31B06C
2.124656e-10, 0x5F3759DF
6.319593e-28, 0x5F3759DF
1.454997e-17, 0x5F3759DF
2.756586e-06, 0x5F3320E8
1.325216e-01, 0x5F355D5D
5.889546e-03, 0x5F30A9B9
3.149023e-16, 0x5F31EB63
3.986612e-08, 0x5F30F792
1.615481e-24, 0x5F33FB2E
5.263280e-10, 0x5F305745
4.637930e-18, 0x5F333BDE
1.901824e-04, 0x5F330E0C
1.912839e-03, 0x5F33EDD1
3.069906e-36, 0x5F3759DF
1.295693e-02, 0x5F3759DF
1.868258e-04, 0x5F3284F7
3.864868e-19, 0x5F30E6AD
3.667190e-25, 0x5F30D669
3.146961e-03, 0x5F35051F
1.731420e-19, 0x5F3759DF
5.534830e-30, 0x5F304463
4.853949e-30, 0x5F31CC18
8.826864e-37, 0x5F3759DF
7.300938e-05, 0x5F36FFE6
1.817653e-15, 0x5F32E0C5
1.241786e-04, 0x5F31F0DC
2.151948e-10, 0x5F3A6E65
2.049149e-32, 0x5F2F888E
3.439884e-15, 0x5F3ECD46
4.643667e-09, 0x5F35A498
4.299531e-21, 0x5F3759DF
3.107414e-24, 0x5F3CE30B
9.415273e-20, 0x5F301968
3.984982e-14, 0x5F338696
9.873320e-17, 0x5F314D1A
1.085465e-17, 0x5F3759DF
8.961339e-21, 0x5F331DD4
1.007569e-31, 0x5F352259
1.098301e-04, 0x5F32BE65
5.502062e-15, 0x5F2EDC95
1.818036e-30, 0x5F34CE58
2.353718e-15, 0x5F313EC5
2.361223e-18, 0x5F323E7B
8.123674e-05, 0x5F33A2D0
1.313276e-22, 0x5F32748C
6.200644e-19, 0x5F31D01F
6.517735e-02, 0x5F3E3B58
1.138066e-06, 0x5F3759DF
4.694106e-15, 0x5F32D4F3
2.504936e-32, 0x5F3498B5
1.192896e-25, 0x5F3239E7
6.481193e-38, 0x5F330798
2.710504e-29, 0x5F33E78E
1.879506e-30, 0x5F32A419
8.080538e-37, 0x5F3D35EF
1.604851e-31, 0x5F3650A0
4.320513e-08, 0x5F329AD6
1.108506e-07, 0x5F3503A4
1.938337e-20, 0x5F3096E5
1.453654e-17, 0x5F3BFC20
3.450246e-17, 0x5F2F4E33
3.949375e-13, 0x5F30832F
1.721211e-30, 0x5F327E39
1.526472e-13, 0x5F31B1EC
6.743806e-04, 0x5F30E9B6
2.102525e-03, 0x5F356E9B
1.435052e-12, 0x5F2F3BE3
4.188458e-28, 0x5F347978
2.475645e-08, 0x5F2F7CAA
7.414690e-07, 0x5F339952
7.984505e-15, 0x5F32B740
