input,reference,initial,final,iters,magic_number
0.324335,1.755915,1.734950,1.755541,1,0x5F311A6B
0.321450,1.763776,1.833059,1.763762,2,0x5F3CEC36
0.547826,1.351072,1.420885,1.351039,2,0x5F3BFEB9
0.014274,8.369962,7.974658,8.369825,2,0x5F341FA6
0.014395,8.334823,8.126157,8.334812,2,0x5F37F0EF
0.034009,5.422568,5.630564,5.422528,2,0x5F39D3EE
0.795948,1.120876,1.089951,1.120874,2,0x5F31651F
0.158613,2.510905,2.634780,2.510853,2,0x5F39D601
0.128234,2.792529,2.803159,2.792468,1,0x5F350EE4
0.163594,2.472386,2.640515,2.472199,2,0x5F3CC0CB
0.014464,8.314832,8.504046,8.314824,2,0x5F3E8E1A
0.531152,1.372116,1.418730,1.372109,2,0x5F3995B9
0.040782,4.951859,5.276315,4.951539,2,0x5F3C5CD5
0.120934,2.875587,3.052047,2.875445,2,0x5F3F2AC0
0.012952,8.786757,9.278946,8.786455,2,0x5F3E913F
0.030097,5.764191,5.844276,5.764190,2,0x5F364B4E
1.598366,0.790973,0.844119,0.790917,2,0x5F3E63D4
0.044080,4.762966,4.765783,4.762963,1,0x5F32C81A
0.363428,1.658788,1.767751,1.658680,2,0x5F3F4F44
0.152864,2.557688,2.768223,2.557271,2,0x5F3F6EBD
1.973248,0.711884,0.714231,0.711872,1,0x5F35218D
0.024969,6.328472,6.761748,6.327982,2,0x5F3EA634
1.080238,0.962144,0.931144,0.962141,2,0x5F33820C
0.400360,1.580429,1.579420,1.580428,1,0x5F30A865
0.023378,6.540270,6.807242,6.540207,2,0x5F39969B
0.019462,7.168221,7.497985,7.168109,2,0x5F3FA666
0.050279,4.459713,4.544703,4.459711,2,0x5F3866DD
0.042160,4.870235,4.958813,4.870233,2,0x5F35068E
0.277239,1.899211,1.842097,1.899206,2,0x5F32C2F1
0.337707,1.720798,1.788989,1.720783,2,0x5F3B718F
0.162890,2.477723,2.548051,2.477718,2,0x5F367997
0.044461,4.742537,5.109538,4.741935,2,0x5F3E8FA9
0.358860,1.669313,1.776240,1.669214,2,0x5F3F3A10
0.182587,2.340263,2.397396,2.340260,2,0x5F36EB09
0.204043,2.213805,2.262463,2.213803,2,0x5F394480
0.023571,6.513413,6.548494,6.513129,1,0x5F321985
0.020759,6.940578,6.998353,6.939855,1,0x5F34FA03
0.164998,2.461845,2.584683,2.461791,2,0x5F39E613
0.020605,6.966403,7.342789,6.966195,2,0x5F3F5E8C
0.093826,3.264672,3.400561,3.264638,2,0x5F39B697
0.538469,1.362760,1.452303,1.362671,2,0x5F3ED1A0
1.398863,0.845498,0.870641,0.844365,1,0x5F38694B
0.039981,5.001213,5.423651,5.000308,2,0x5F3F6FE7
0.249971,2.000116,1.968712,1.999380,1,0x5F3BFAF3
0.015134,8.128828,7.953971,8.128822,2,0x5F3A8087
0.050881,4.433270,4.523481,4.433267,2,0x5F38F46B
0.015535,8.023242,7.856569,8.023236,2,0x5F3AAB71
0.017130,7.640498,7.581593,7.639819,1,0x5F38C67B
0.153775,2.550100,2.712461,2.549953,2,0x5F3C548C
1.264620,0.889242,0.887317,0.889236,1,0x5F3416B5
1.346632,0.861739,0.878190,0.861264,1,0x5F37004D
0.099137,3.176014,3.201405,3.175708,1,0x5F3267F6
0.062657,3.994992,3.816483,3.994940,2,0x5F346A5E
0.034189,5.408242,5.534158,5.408236,2,0x5F371CC3
0.029869,5.786194,5.990836,5.786162,2,0x5F3A0C5F
0.082081,3.490430,3.686493,3.490309,2,0x5F3FFC84
1.068775,0.967290,0.963388,0.967267,1,0x5F3B0765
0.080638,3.521512,3.531107,3.521472,1,0x5F349086
0.034946,5.349386,5.590267,5.349309,2,0x5F3A7503
0.094683,3.249859,3.397166,3.249811,2,0x5F3A5FB0
1.166402,0.925925,0.954901,0.925922,2,0x5F3F1AB2
0.101838,3.133618,3.323889,3.133468,2,0x5F3D02B1
0.293100,1.847107,1.885667,1.847106,2,0x5F3C6621
0.884443,1.063323,1.115201,1.063302,2,0x5F3FF452
0.026731,6.116405,6.313401,6.116382,2,0x5F378461
0.041813,4.890398,4.990001,4.890395,2,0x5F355029
0.013491,8.609543,8.569172,8.609260,1,0x5F379FB9
0.018109,7.431194,7.532062,7.431194,2,0x5F3B32CD
0.678823,1.213729,1.283787,1.213682,2,0x5F3B36CD
0.491331,1.426636,1.454799,1.425796,1,0x5F37FEAF
1.265441,0.888954,0.872209,0.888483,1,0x5F30460D
0.972555,1.014011,0.978666,1.014006,2,0x5F370695
0.261047,1.957223,1.905027,1.957220,2,0x5F36ABEE
0.052971,4.344905,4.541253,4.344842,2,0x5F3DCE16
0.015865,7.939255,7.769894,7.939249,2,0x5F399EA5
1.959756,0.714330,0.732002,0.713669,1,0x5F38D11A
1.681739,0.771118,0.830150,0.771024,2,0x5F40265A
0.041661,4.899316,5.232100,4.898949,2,0x5F3CBFB1
0.214734,2.157992,2.152063,2.157968,1,0x5F37ACFD
1.036357,0.982302,0.966343,0.981916,1,0x5F39B5E8
0.017977,7.458427,7.625108,7.458421,2,0x5F3DA29F
0.013631,8.565166,8.601191,8.564939,1,0x5F3948CE
0.225975,2.103632,2.091608,2.103529,1,0x5F398FE5
1.062055,0.970346,0.969545,0.970345,1,0x5F3C2CD4
0.098600,3.184651,3.343952,3.184582,2,0x5F3AFAA9
1.533818,0.807445,0.855470,0.807410,2,0x5F3D2A21
0.369179,1.645817,1.645127,1.645816,1,0x5F311608
0.035230,5.327725,5.572864,5.327641,2,0x5F3A7BBB
0.077616,3.589430,3.697563,3.589419,2,0x5F3C1F57
0.026091,6.190968,6.408516,6.190935,2,0x5F37F077
0.367544,1.649474,1.763540,1.649341,2,0x5F3FD30C
0.703919,1.191897,1.224477,1.191895,2,0x5F36D5AD
0.165911,2.455060,2.667288,2.454573,2,0x5F3FA729
0.544412,1.355302,1.336403,1.354909,1,0x5F30BE90
0.368461,1.647420,1.744650,1.647350,2,0x5F3DA425
0.037675,5.151951,5.162177,5.151920,1,0x5F325941
0.083212,3.466627,3.544692,3.466624,2,0x5F3811C1
0.060981,4.049517,3.871607,4.049468,2,0x5F34ABEE
0.290267,1.856100,1.885665,1.855390,1,0x5F3BAC61
0.075342,3.643190,3.784302,3.643162,2,0x5F3F586C
0.870875,1.071573,1.004358,1.071520,2,0x5F3007A7
0.099749,3.166259,3.190088,3.165989,1,0x5F324EE9
1.435265,0.834707,0.871277,0.834696,2,0x5F3AE76C
0.048421,4.544466,4.862030,4.544084,2,0x5F3EC055
0.024680,6.365464,6.796395,6.364993,2,0x5F3E929D
0.135291,2.718731,2.917763,2.718455,2,0x5F40016E
0.447215,1.495347,1.576526,1.495301,2,0x5F3C484A
0.657066,1.233660,1.271880,1.233656,2,0x5F36E7B0
0.438496,1.510139,1.613814,1.510021,2,0x5F3ED2C0
0.619125,1.270899,1.305992,1.270896,2,0x5F366A3A
1.184446,0.918845,0.893831,0.917833,1,0x5F30A00B
0.989223,1.005433,0.973003,1.005429,2,0x5F37B597
1.209660,0.909219,0.945012,0.909211,2,0x5F3F5764
0.076562,3.614046,3.548836,3.614044,2,0x5F31865E
1.473418,0.823829,0.821357,0.823818,1,0x5F3090F7
0.050135,4.466105,4.562613,4.466103,2,0x5F38AE2B
0.019105,7.234835,7.453187,7.234815,2,0x5F3CC159
0.092384,3.290037,3.399774,3.290023,2,0x5F382FE5
1.411160,0.841806,0.873596,0.841800,2,0x5F39F472
0.377436,1.627714,1.637374,1.627628,1,0x5F323528
0.012975,8.778891,9.218279,8.778699,2,0x5F3DC974
0.161602,2.487581,2.631701,2.487482,2,0x5F3B2B3D
0.060872,4.053153,3.820270,4.053010,2,0x5F312981
0.143631,2.638619,2.624449,2.638505,1,0x5F3180E9
0.526459,1.378218,1.475474,1.378098,2,0x5F403F50
0.065011,3.921995,3.766105,3.921963,2,0x5F339A12
1.456861,0.828497,0.878408,0.828459,2,0x5F3E1C91
0.814148,1.108277,1.121140,1.108052,1,0x5F37B783
0.017919,7.470325,7.399122,7.469310,1,0x5F362B5B
0.043599,4.789172,5.076373,4.788955,2,0x5F3BBC36
0.692299,1.201858,1.250047,1.201847,2,0x5F389ECE
0.536543,1.365204,1.344191,1.364721,1,0x5F30BBE5
0.022949,6.601058,7.047727,6.600571,2,0x5F3F8740
1.453289,0.829515,0.829205,0.829514,1,0x5F314971
1.528627,0.808815,0.831870,0.807820,1,0x5F36CA76
0.792992,1.122964,1.191014,1.122911,2,0x5F3DF3E7
0.017915,7.471255,7.440578,7.471067,1,0x5F377A49
0.049072,4.514236,4.457085,4.513155,1,0x5F33202A
1.777470,0.750065,0.769419,0.749309,1,0x5F36BAB7
0.298799,1.829407,1.806141,1.828965,1,0x5F33ADBD
0.903973,1.051774,0.989170,1.051731,2,0x5F30EF9A
0.541631,1.358777,1.353393,1.358745,1,0x5F329028
0.014874,8.199424,8.179754,8.199353,1,0x5F3CB9B6
0.027686,6.009897,6.286809,6.009803,2,0x5F3A94CA
0.013636,8.563757,8.374075,8.563750,2,0x5F35AFF1
0.461999,1.471227,1.529322,1.471214,2,0x5F3A0663
0.068227,3.828442,3.701839,3.828428,2,0x5F32C837
0.379518,1.623245,1.650411,1.622559,1,0x5F3468BC
0.080662,3.520993,3.701845,3.520907,2,0x5F3F841F
0.968001,1.016394,1.018235,1.016389,1,0x5F3E3CF6
0.248923,2.004322,2.013195,2.004263,1,0x5F404B03
0.042653,4.841991,5.058439,4.841924,2,0x5F393950
0.231816,2.076959,1.962814,2.076898,2,0x5F31EE1E
1.249475,0.894615,0.886050,0.894493,1,0x5F32CB8A
0.039320,5.043031,5.392272,5.042622,2,0x5F3D14A6
0.080208,3.530936,3.656723,3.530916,2,0x5F3C29ED
0.312183,1.789763,1.855691,1.789752,2,0x5F3D727F
0.117047,2.922942,2.928255,2.922928,1,0x5F3343A3
0.060461,4.066878,4.083205,4.066780,1,0x5F3E7CC2
0.204498,2.211338,2.291662,2.211325,2,0x5F3B5E94
1.811398,0.743007,0.764759,0.742043,1,0x5F37B52E
0.197777,2.248597,2.252672,2.248586,1,0x5F356EDB
0.680840,1.211930,1.259145,1.211920,2,0x5F385171
0.025099,6.312068,6.503150,6.312050,2,0x5F36E807
0.022064,6.732269,6.812635,6.732269,2,0x5F346081
0.482190,1.440094,1.470020,1.439154,1,0x5F379A72
0.156554,2.527363,2.730613,2.526988,2,0x5F3EEA3B
0.529323,1.374484,1.370002,1.374463,1,0x5F331D14
1.143007,0.935353,0.934835,0.935352,1,0x5F38785A
0.187910,2.306880,2.362024,2.306878,2,0x5F376124
0.198110,2.246710,2.311352,2.246705,2,0x5F395BD5
0.078626,3.566284,3.727175,3.566233,2,0x5F3F0D75
0.018611,7.330139,7.398039,7.329192,1,0x5F38F80C
0.046143,4.655311,4.941677,4.655077,2,0x5F3CA241
0.415326,1.551692,1.621865,1.551669,2,0x5F39EC12
0.669426,1.222218,1.282294,1.222193,2,0x5F39D1FA
0.088669,3.358257,3.478535,3.358238,2,0x5F396C62
0.048069,4.561079,4.530502,4.560772,1,0x5F336BDD
0.036228,5.253819,5.628511,5.253340,2,0x5F3E4EE8
0.315540,1.780218,1.820925,1.780216,2,0x5F39DB44
0.424790,1.534309,1.598175,1.534293,2,0x5F39500D
0.034045,5.419643,5.698072,5.419511,2,0x5F3C1035
0.306175,1.807236,1.831891,1.806729,1,0x5F38DCE8
0.119063,2.898084,3.043218,2.898021,2,0x5F3CAFD1
0.062781,3.991048,3.983640,3.991028,1,0x5F3F3D89
0.184828,2.326036,2.399395,2.326028,2,0x5F38316C
0.141775,2.655833,2.829814,2.655662,2,0x5F3DB25B
0.940442,1.031179,1.040925,1.031040,1,0x5F3D9D6D
0.014669,8.256638,7.972589,8.256599,2,0x5F374A14
0.035193,5.330550,5.305032,5.330368,1,0x5F31D612
0.015106,8.136165,8.127265,8.136150,1,0x5F3DC9AA
0.380434,1.621288,1.666438,1.621285,2,0x5F36B1FB
0.763126,1.144727,1.196982,1.144709,2,0x5F3AE4D1
0.035200,5.329985,5.493471,5.329969,2,0x5F37E1AC
1.793045,0.746800,0.754029,0.746695,1,0x5F33C953
0.028317,5.942556,6.040809,5.942555,2,0x5F354B40
0.024023,6.451854,6.539847,6.451854,2,0x5F33AC95
0.228140,2.093626,2.099061,2.093605,1,0x5F3B25CC
0.101630,3.136823,3.306127,3.136730,2,0x5F3BA92A
0.018003,7.452974,7.274428,7.452965,2,0x5F328574
1.425636,0.837521,0.882360,0.837497,2,0x5F3D1FFB
0.204800,2.209707,2.113824,2.209682,2,0x5F302479
0.334569,1.728849,1.778590,1.728845,2,0x5F394F29
0.051921,4.388633,4.394057,4.388623,1,0x5F36F193
0.073191,3.696337,3.598125,3.696332,2,0x5F313A3B
0.073092,3.698823,3.731626,3.698386,1,0x5F39ABB7
0.024894,6.337970,6.790348,6.337390,2,0x5F3F4213
1.654040,0.777548,0.801974,0.776385,1,0x5F3729EF
0.157563,2.519262,2.740672,2.518727,2,0x5F401339
0.202346,2.223067,2.297028,2.223058,2,0x5F3A9C6A
1.197694,0.913749,0.940309,0.912580,1,0x5F3D5F1D
0.020739,6.943889,7.078312,6.943885,2,0x5F377449
0.642651,1.247419,1.343480,1.247264,2,0x5F3E398E
0.198174,2.246348,2.362380,2.246292,2,0x5F3CA841
0.064306,3.943441,3.918072,3.943197,1,0x5F3C9B0B
0.150776,2.575334,2.688958,2.575300,2,0x5F394A6F
1.459630,0.827711,0.853191,0.826522,1,0x5F37D54A
0.027459,6.034769,6.446899,6.034307,2,0x5F3EC571
0.897816,1.055374,1.040937,1.055079,1,0x5F38290D
1.066723,0.968220,0.948268,0.967608,1,0x5F3706E5
0.313797,1.785154,1.817493,1.784270,1,0x5F38F89A
0.178289,2.368303,2.565074,2.367902,2,0x5F3F72EB
0.158234,2.513909,2.494638,2.513688,1,0x5F30AC3D
0.033610,5.454656,5.654800,5.454622,2,0x5F39C94F
0.029151,5.856968,5.783879,5.856968,2,0x5F307CA1
0.347634,1.696051,1.702012,1.696019,1,0x5F32DA14
0.115241,2.945754,3.160157,2.945462,2,0x5F4041C1
0.148552,2.594546,2.567464,2.594123,1,0x5F306049
0.349745,1.690925,1.788994,1.690859,2,0x5F3E869A
0.274244,1.909552,1.940093,1.908816,1,0x5F3E89D4
0.025074,6.315158,6.339778,6.315014,1,0x5F3193F1
0.304709,1.811579,1.801587,1.811496,1,0x5F349BD3
0.053524,4.322390,4.423966,4.322386,2,0x5F3B2F58
0.411740,1.558434,1.643206,1.558386,2,0x5F3BBC62
0.334202,1.729798,1.817659,1.729758,2,0x5F3E3755
1.256926,0.891959,0.895684,0.891936,1,0x5F35BD0F
0.099383,3.172081,3.165759,3.172062,1,0x5F306069
0.236321,2.057068,1.950415,2.057019,2,0x5F32A64D
0.759769,1.147253,1.150899,1.147236,1,0x5F3490C5
0.068960,3.808041,3.849750,3.807353,1,0x5F3CFFBE
0.209235,2.186163,2.097340,2.186144,2,0x5F315BB2
1.787141,0.748033,0.751104,0.748014,1,0x5F32A8E5
0.068870,3.810515,3.772614,3.809952,1,0x5F37F876
0.121760,2.865807,2.841695,2.865504,1,0x5F328D1B
1.651657,0.778108,0.815296,0.778094,2,0x5F3A6BF5
0.033872,5.433521,5.443657,5.433493,1,0x5F3390FA
0.016102,7.880603,7.536456,7.880509,2,0x5F331EDE
0.022322,6.693263,6.827808,6.693259,2,0x5F35EB3D
0.407886,1.565780,1.616409,1.565774,2,0x5F3751B1
0.279264,1.892311,1.931228,1.892310,2,0x5F3EB053
0.075345,3.643121,3.587931,3.643121,2,0x5F32C7D5
0.017831,7.488902,7.271328,7.488883,2,0x5F31B75E
0.101701,3.135727,3.372447,3.135367,2,0x5F3FFA5F
1.818340,0.741588,0.774745,0.741577,2,0x5F3AB557
0.140304,2.669717,2.694926,2.669359,1,0x5F344F92
0.112285,2.984281,3.094622,2.984262,2,0x5F390908
0.046155,4.654680,4.812273,4.654659,2,0x5F3884BD
1.001989,0.999007,0.939294,0.998966,2,0x5F309628
0.450664,1.489613,1.507468,1.489291,1,0x5F34536B
0.062926,3.986423,3.786050,3.986341,2,0x5F32BE6C
0.023171,6.569455,6.981656,6.569098,2,0x5F3E5215
0.020039,7.064177,7.140441,7.064175,2,0x5F3692F3
0.764533,1.143673,1.182564,1.143668,2,0x5F393A75
0.064471,3.938373,3.917060,3.938201,1,0x5F3CB5E0
1.879939,0.729337,0.734149,0.729289,1,0x5F34421A
0.353192,1.682653,1.713323,1.681809,1,0x5F35B8F4
0.338188,1.719574,1.720502,1.719573,1,0x5F32CCE9
0.048894,4.522411,4.680393,4.522388,2,0x5F39E893
0.031057,5.674397,5.585557,5.674397,2,0x5F31F296
0.082101,3.489993,3.648443,3.489942,2,0x5F3D927D
0.051719,4.397166,4.515736,4.397158,2,0x5F3A6CD1
0.724231,1.175064,1.233016,1.175040,2,0x5F3A8715
1.157818,0.929351,0.950796,0.928603,1,0x5F3D8112
0.159586,2.503240,2.527262,2.502893,1,0x5F3373ED
0.021640,6.797781,7.046275,6.797739,2,0x5F3A1EB6
0.307966,1.801974,1.873649,1.801958,2,0x5F3EAA99
0.538771,1.362379,1.362277,1.362379,1,0x5F335587
0.091214,3.311081,3.412617,3.311071,2,0x5F37CF77
0.256767,1.973468,1.889828,1.973447,2,0x5F33A163
0.314685,1.782633,1.773135,1.782557,1,0x5F338547
0.682417,1.210529,1.303346,1.210381,2,0x5F3E2D7B
0.105143,3.083969,3.207969,3.083941,2,0x5F38F9F5
0.627863,1.262024,1.325159,1.261997,2,0x5F39FCA1
0.093897,3.263424,3.293228,3.263014,1,0x5F32EADC
1.373166,0.853372,0.851687,0.853367,1,0x5F31EA1E
0.036232,5.253557,5.670430,5.252819,2,0x5F3FA833
0.082715,3.477034,3.581294,3.477025,2,0x5F39E70C
0.026953,6.091105,6.326497,6.091058,2,0x5F38D8F9
0.070380,3.769425,3.671643,3.769419,2,0x5F330DEC
0.039233,5.048649,5.104185,5.047729,1,0x5F33AECA
0.225578,2.105482,2.014517,2.105458,2,0x5F346CD3
1.638631,0.781195,0.827447,0.781161,2,0x5F3CB2E6
1.614689,0.786965,0.798682,0.786702,1,0x5F33CD85
0.042790,4.834254,4.934540,4.834250,2,0x5F3589F9
0.812691,1.109270,1.183463,1.109192,2,0x5F3F81FA
0.458416,1.476964,1.530924,1.476955,2,0x5F395016
0.301589,1.820927,1.840080,1.820624,1,0x5F38BCA7
0.145416,2.622366,2.765105,2.622286,2,0x5F3B6B7F
0.119249,2.895826,3.006976,2.895804,2,0x5F3A8EBA
0.072085,3.724582,3.684760,3.723947,1,0x5F35A3C0
0.047671,4.580086,4.725536,4.580070,2,0x5F38D8D5
0.098387,3.188090,3.409030,3.187831,2,0x5F3EED2C
0.835913,1.093754,1.090244,1.093737,1,0x5F368C4C
0.035985,5.271527,5.536011,5.271411,2,0x5F3AD9BF
0.403295,1.574667,1.649626,1.574639,2,0x5F3A6544
0.800417,1.117742,1.106242,1.117566,1,0x5F340D6D
0.122467,2.857531,2.834206,2.857246,1,0x5F32CB8D
0.020401,7.001314,7.131185,7.001311,2,0x5F37C224
1.285049,0.882145,0.916357,0.882139,2,0x5F3CD4A3
0.383171,1.615488,1.722501,1.615379,2,0x5F3E9267
1.564870,0.799394,0.809495,0.799202,1,0x5F3361EA
0.062450,4.001615,3.964893,4.001111,1,0x5F3DA65A
0.048053,4.561856,4.602166,4.561321,1,0x5F35AE55
0.017895,7.475324,7.445295,7.475143,1,0x5F378C7C
0.298272,1.831022,1.806205,1.830520,1,0x5F338D48
0.028419,5.931891,6.088668,5.931881,2,0x5F373E2E
0.141468,2.658712,2.822589,2.658577,2,0x5F3D13C3
0.209606,2.184231,2.284947,2.184196,2,0x5F3D8E00
0.850600,1.084270,1.034832,1.084255,2,0x5F3155D1
1.759247,0.753940,0.773698,0.753156,1,0x5F36A88F
0.681810,1.211068,1.234072,1.210408,1,0x5F353B9C
0.157608,2.518902,2.519473,2.518902,1,0x5F31F101
0.086053,3.408912,3.580630,3.408835,2,0x5F3D4771
0.016441,7.799013,7.762754,7.798760,1,0x5F3BBFD3
0.095351,3.238456,3.471726,3.238149,2,0x5F3FD45F
0.046046,4.660170,5.005252,4.659675,2,0x5F3E78A6
0.016120,7.876145,7.736990,7.876143,2,0x5F399CC4
0.019453,7.169874,7.356424,7.169862,2,0x5F3B1552
0.017787,7.498004,7.280383,7.497987,2,0x5F31D42C
0.015490,8.034895,7.867405,8.034890,2,0x5F3AA5C8
0.087012,3.390091,3.463754,3.390089,2,0x5F36C7B9
0.041539,4.906518,5.192882,4.906319,2,0x5F3B3E58
1.913609,0.722892,0.747346,0.722889,2,0x5F39CAA2
0.443582,1.501457,1.530025,1.500637,1,0x5F356674
0.013685,8.548345,8.401329,8.548343,2,0x5F3686C8
0.023541,6.517600,6.584231,6.516575,1,0x5F331E87
0.049785,4.481783,4.655265,4.481749,2,0x5F3AED99
0.017197,7.625603,7.434722,7.625593,2,0x5F345991
0.132683,2.745311,2.760824,2.745180,1,0x5F34A06D
0.287428,1.865244,1.893299,1.864608,1,0x5F3BEC78
0.182559,2.340446,2.329761,2.340373,1,0x5F329326
0.018145,7.423620,7.395185,7.423457,1,0x5F36F847
0.158531,2.511559,2.492395,2.511340,1,0x5F30AE57
0.048886,4.522820,4.577887,4.521810,1,0x5F369C36
0.377806,1.626918,1.706606,1.626886,2,0x5F3B29ED
0.366642,1.651501,1.754558,1.651413,2,0x5F3E719A
0.726880,1.172920,1.209942,1.172916,2,0x5F37E9C9
0.185069,2.324522,2.384066,2.324519,2,0x5F3755D7
0.057919,4.155181,3.929419,4.155064,2,0x5F3219C7
1.408806,0.842509,0.877050,0.842501,2,0x5F3AB034
0.017167,7.632150,7.681799,7.631665,1,0x5F3C22B0
1.697285,0.767578,0.811351,0.767550,2,0x5F3C5501
0.199170,2.240721,2.281867,2.239580,1,0x5F3803C1
0.148225,2.597401,2.706294,2.597373,2,0x5F391818
0.018055,7.442214,7.215820,7.442192,2,0x5F30DBF6
0.792561,1.123269,1.094100,1.122142,1,0x5F317E1B
0.042318,4.861147,4.873513,4.861100,1,0x5F329E80
0.107508,3.049862,3.183562,3.049823,2,0x5F39D5FE
0.554376,1.343068,1.349865,1.343016,1,0x5F33BE2B
0.015784,7.959706,7.518454,7.959462,2,0x5F313D79
0.024728,6.359209,6.449956,6.359208,2,0x5F33AF85
0.026321,6.163750,6.137831,6.163587,1,0x5F303929
1.834419,0.738330,0.770660,0.738321,2,0x5F3AB11F
0.039270,5.046250,5.424571,5.045687,2,0x5F3E02F2
1.140112,0.936540,0.913908,0.935726,1,0x5F32ED75
0.305579,1.808999,1.888311,1.808976,2,0x5F3FEE99
0.100441,3.155335,3.255958,3.155324,2,0x5F373B80
0.024331,6.410884,6.641513,6.410847,2,0x5F38306C
0.069515,3.792818,3.670993,3.792804,2,0x5F322062
0.019377,7.183879,7.469732,7.183817,2,0x5F3E6617
0.051173,4.420583,4.256535,4.420555,2,0x5F3102EC
0.557060,1.339828,1.397166,1.339812,2,0x5F3A2414
0.454464,1.483373,1.486640,1.483362,1,0x5F32A1F2
0.017974,7.458872,7.302680,7.458867,2,0x5F334F0C
0.640429,1.249582,1.302617,1.249568,2,0x5F38B5B9
0.175910,2.384268,2.418281,2.383536,1,0x5F34D5F8
0.623095,1.266843,1.370201,1.266644,2,0x5F3F2456
1.834204,0.738374,0.785668,0.738330,2,0x5F3E851E
0.055903,4.229451,4.043503,4.229398,2,0x5F33E172
0.023072,6.583523,6.597369,6.583479,1,0x5F319E48
0.883148,1.064102,1.012588,1.064083,2,0x5F32A77C
0.183608,2.333748,2.361543,2.333250,1,0x5F352566
0.029894,5.783768,6.123629,5.783527,2,0x5F3E667B
1.560605,0.800486,0.828240,0.800482,2,0x5F37E881
0.814882,1.107778,1.061802,1.107767,2,0x5F30372F
0.082166,3.488630,3.494360,3.488615,1,0x5F33C6D2
0.245986,2.016251,2.036570,2.015943,1,0x5F404910
0.128304,2.791776,2.955622,2.791661,2,0x5F3ED9EB
0.281719,1.884047,1.846261,1.882918,1,0x5F34710A
0.022603,6.651515,7.017010,6.651302,2,0x5F3D1FEB
0.033750,5.443289,5.474760,5.443016,1,0x5F345017
0.049499,4.494700,4.635205,4.494686,2,0x5F39B376
0.649095,1.241212,1.291577,1.241200,2,0x5F3867F6
0.156402,2.528593,2.659663,2.528529,2,0x5F3A4BD9
0.887498,1.061491,1.104552,1.061481,2,0x5F3EFB7A
0.059447,4.101427,4.087793,4.101359,1,0x5F3C8E8F
0.015604,8.005421,8.003799,8.005421,1,0x5F3FE332
0.363763,1.658023,1.752648,1.657961,2,0x5F3D765B
0.035788,5.286037,5.577561,5.285867,2,0x5F3BC6B0
1.801206,0.745107,0.765682,0.744246,1,0x5F374AAD
0.014244,8.378805,8.641342,8.378777,2,0x5F3EF309
0.017932,7.467751,7.329463,7.467747,2,0x5F33FDAA
0.409333,1.563009,1.644649,1.562968,2,0x5F3B4DEE
0.232294,2.074824,2.145494,2.074814,2,0x5F403EFA
1.308738,0.874125,0.868532,0.874072,1,0x5F321A72
0.051443,4.408954,4.257995,4.408934,2,0x5F319C99
1.333518,0.865965,0.872515,0.865891,1,0x5F34B57A
0.031699,5.616620,5.844994,5.616566,2,0x5F3BF5C3
0.134270,2.729047,2.868948,2.728981,2,0x5F3C5BDA
0.019499,7.161335,7.035909,7.161332,2,0x5F310456
0.813193,1.108927,1.156734,1.108914,2,0x5F3C2691
0.691015,1.202974,1.263815,1.202946,2,0x5F3A37E4
0.192554,2.278891,2.209494,2.278884,2,0x5F2FFECD
0.041959,4.881860,5.272021,4.881154,2,0x5F3EA335
0.070231,3.773417,3.873536,3.773411,2,0x5F3FD2B6
0.195329,2.262644,2.377541,2.262591,2,0x5F3C2BDB
0.567777,1.327123,1.338876,1.326966,1,0x5F340D33
0.107028,3.056695,3.262634,3.056473,2,0x5F3E67A5
0.017162,7.633324,7.488027,7.633321,2,0x5F35E9C5
1.401428,0.844724,0.879355,0.844715,2,0x5F3ACE61
0.957491,1.021957,0.972231,1.021938,2,0x5F337330
0.055102,4.260069,4.332219,4.260067,2,0x5F3B7AD1
0.699320,1.195809,1.250017,1.195792,2,0x5F3983E5
0.516199,1.391847,1.446390,1.391836,2,0x5F3B361D
0.323752,1.757495,1.771321,1.757331,1,0x5F359C0A
0.591890,1.299809,1.395220,1.299675,2,0x5F3E599F
0.390068,1.601143,1.710958,1.601018,2,0x5F3EDC21
0.021183,6.870852,7.200801,6.870725,2,0x5F3D3083
0.103593,3.106958,3.295250,3.106811,2,0x5F3CF996
0.287621,1.864616,1.859962,1.864599,1,0x5F37B4C6
1.098161,0.954261,0.972928,0.953709,1,0x5F3F5A14
1.004796,0.997610,0.965869,0.997607,2,0x5F3791C6
0.083654,3.457456,3.577157,3.457438,2,0x5F3A998B
0.226002,2.103504,2.188138,2.103485,2,0x5F3FC10D
0.016040,7.895782,7.530116,7.895663,2,0x5F32AA12
0.144589,2.629859,2.745358,2.629825,2,0x5F39BB84
0.372499,1.638466,1.684024,1.638463,2,0x5F36EA31
1.924257,0.720889,0.756502,0.720874,2,0x5F3CD127
0.075254,3.645315,3.786029,3.645287,2,0x5F3F5DB4
1.091855,0.957013,0.939939,0.956558,1,0x5F3680C4
0.032134,5.578475,5.628502,5.577799,1,0x5F35EC53
0.674536,1.217580,1.225914,1.217494,1,0x5F3341F3
0.149313,2.587925,2.755243,2.587766,2,0x5F3CC89A
0.048546,4.538635,4.641673,4.538631,2,0x5F37F470
0.201528,2.227576,2.342780,2.227521,2,0x5F3D1EBF
0.014776,8.226549,7.862848,8.226446,2,0x5F34A883
1.107168,0.950371,0.939680,0.950191,1,0x5F376ABC
0.130446,2.768760,2.925705,2.768660,2,0x5F3E0884
