input, method, guess, after_one, final, iters
2.136223e-01,optimal_grid,1.895510e+00,2.163925e+00,2.163925e+00,1
2.136223e-01,Moroz,2.156807e+00,2.165462e+00,2.165462e+00,1
3.272158e-02,Blinn,5.905819e+00,5.513646e+00,5.527262e+00,2
3.272158e-02,QuakeIII,5.635540e+00,5.525042e+00,5.528186e+00,2
3.272158e-02,withoutDiv,5.712470e+00,5.518872e+00,5.528165e+00,2
3.272158e-02,optimal_grid,4.905816e+00,5.531522e+00,5.440967e+00,95
3.272158e-02,Moroz,5.637390e+00,5.529886e+00,5.529886e+00,1
2.111705e-01,Blinn,2.310636e+00,2.172228e+00,2.175879e+00,2
2.111705e-01,QuakeIII,2.175497e+00,2.176123e+00,2.175497e+00,0
2.111705e-01,withoutDiv,2.213962e+00,2.175130e+00,2.175130e+00,1
2.111705e-01,optimal_grid,1.905317e+00,2.176378e+00,2.176378e+00,1
2.111705e-01,Moroz,2.176422e+00,2.178036e+00,2.176422e+00,0
3.492866e-02,Blinn,5.764565e+00,5.329209e+00,5.349271e+00,2
3.492866e-02,QuakeIII,5.494286e+00,5.344848e+00,5.350671e+00,2
3.492866e-02,withoutDiv,5.571216e+00,5.336858e+00,5.350627e+00,2
3.492866e-02,optimal_grid,4.764562e+00,5.354120e+00,5.266259e+00,95
3.492866e-02,Moroz,5.496137e+00,5.349526e+00,5.349526e+00,1
4.273714e-02,Blinn,5.264823e+00,4.808028e+00,4.837115e+00,3
4.273714e-02,QuakeIII,4.994544e+00,4.829479e+00,4.837217e+00,2
4.273714e-02,withoutDiv,5.071474e+00,4.819947e+00,4.837143e+00,2
4.273714e-02,optimal_grid,4.264820e+00,4.839330e+00,4.760916e+00,95
4.273714e-02,Moroz,4.996394e+00,4.833686e+00,4.841486e+00,95
1.917303e-01,Blinn,2.466157e+00,2.273643e+00,2.283110e+00,2
1.917303e-01,QuakeIII,2.331018e+00,2.282306e+00,2.282306e+00,1
1.917303e-01,withoutDiv,2.369483e+00,2.278898e+00,2.283766e+00,2
1.917303e-01,optimal_grid,1.983078e+00,2.282791e+00,2.282791e+00,1
1.917303e-01,Moroz,2.331943e+00,2.284297e+00,2.284297e+00,1
1.065529e-02,Blinn,1.054449e+01,9.629024e+00,9.687383e+00,3
1.065529e-02,QuakeIII,1.000393e+01,9.671965e+00,9.687588e+00,2
1.065529e-02,withoutDiv,1.015779e+01,9.652843e+00,9.687437e+00,2
1.065529e-02,optimal_grid,8.544484e+00,9.691947e+00,9.534777e+00,95
1.065529e-02,Moroz,1.000763e+01,9.680390e+00,9.696136e+00,95
2.072219e-01,Blinn,2.342225e+00,2.191604e+00,2.196431e+00,2
2.072219e-01,QuakeIII,2.207085e+00,2.196685e+00,2.196685e+00,1
2.072219e-01,withoutDiv,2.245550e+00,2.195120e+00,2.195120e+00,1
2.072219e-01,optimal_grid,1.921111e+00,2.196868e+00,2.196868e+00,1
2.072219e-01,Moroz,2.208010e+00,2.198612e+00,2.198612e+00,1
1.745178e-01,Blinn,2.603857e+00,2.379601e+00,2.392790e+00,2
1.745178e-01,QuakeIII,2.468718e+00,2.390199e+00,2.393749e+00,2
1.745178e-01,withoutDiv,2.507183e+00,2.385568e+00,2.393715e+00,2
1.745178e-01,optimal_grid,2.103856e+00,2.394492e+00,2.394492e+00,1
1.745178e-01,Moroz,2.469643e+00,2.392281e+00,2.392281e+00,1
1.988363e-01,Blinn,2.409309e+00,2.234698e+00,2.242088e+00,2
1.988363e-01,QuakeIII,2.274170e+00,2.241932e+00,2.241932e+00,1
1.988363e-01,withoutDiv,2.312635e+00,2.239287e+00,2.242594e+00,2
1.988363e-01,optimal_grid,1.954654e+00,2.242242e+00,2.242242e+00,1
1.988363e-01,Moroz,2.275095e+00,2.243891e+00,2.243891e+00,1
5.687434e-02,Blinn,4.360043e+00,4.193688e+00,4.193688e+00,1
5.687434e-02,QuakeIII,4.089763e+00,4.189371e+00,4.193159e+00,2
5.687434e-02,withoutDiv,4.166693e+00,4.192914e+00,4.192914e+00,1
5.687434e-02,optimal_grid,3.680020e+00,4.194169e+00,4.194169e+00,1
5.687434e-02,Moroz,4.091614e+00,4.193100e+00,4.193100e+00,1
1.191993e-01,Blinn,3.092811e+00,2.889015e+00,2.895959e+00,2
1.191993e-01,QuakeIII,2.957671e+00,2.894474e+00,2.896428e+00,2
1.191993e-01,withoutDiv,2.996136e+00,2.891223e+00,2.896416e+00,2
1.191993e-01,optimal_grid,2.592809e+00,2.898272e+00,2.898272e+00,1
1.191993e-01,Moroz,2.958596e+00,2.897015e+00,2.897015e+00,1
1.406474e-02,Blinn,8.798856e+00,8.431255e+00,8.431255e+00,1
1.406474e-02,QuakeIII,8.258297e+00,8.426735e+00,8.432065e+00,2
1.406474e-02,withoutDiv,8.412157e+00,8.431999e+00,8.431999e+00,1
1.406474e-02,optimal_grid,7.399425e+00,8.434050e+00,8.299032e+00,95
1.406474e-02,Moroz,8.261998e+00,8.434221e+00,8.439478e+00,95
1.720123e-02,Blinn,7.798243e+00,7.629457e+00,7.624940e+00,2
1.720123e-02,QuakeIII,7.527963e+00,7.622824e+00,7.622824e+00,1
1.720123e-02,withoutDiv,7.604893e+00,7.624579e+00,7.624579e+00,1
1.720123e-02,optimal_grid,6.798239e+00,7.629603e+00,7.504357e+00,95
1.720123e-02,Moroz,7.529814e+00,7.629512e+00,7.631354e+00,95
4.075550e-02,Blinn,5.391648e+00,4.923460e+00,4.953316e+00,3
4.075550e-02,QuakeIII,5.121368e+00,4.944804e+00,4.953417e+00,2
4.075550e-02,withoutDiv,5.198298e+00,4.934985e+00,4.953337e+00,2
4.075550e-02,optimal_grid,4.391644e+00,4.956342e+00,4.875286e+00,95
4.075550e-02,Moroz,5.123219e+00,4.949114e+00,4.957791e+00,95
8.310392e-02,Blinn,3.670337e+00,3.464151e+00,3.468587e+00,2
8.310392e-02,QuakeIII,3.535197e+00,3.466966e+00,3.466966e+00,1
8.310392e-02,withoutDiv,3.573663e+00,3.464084e+00,3.468870e+00,2
8.310392e-02,optimal_grid,3.170336e+00,3.468084e+00,3.468084e+00,1
8.310392e-02,Moroz,3.536123e+00,3.470020e+00,3.470020e+00,1
2.019296e-01,Blinn,2.384563e+00,2.218469e+00,2.224915e+00,2
2.019296e-01,QuakeIII,2.249424e+00,2.224967e+00,2.224967e+00,1
2.019296e-01,withoutDiv,2.287889e+00,2.222698e+00,2.225354e+00,2
2.019296e-01,optimal_grid,1.942281e+00,2.225202e+00,2.225202e+00,1
2.019296e-01,Moroz,2.250349e+00,2.226914e+00,2.226914e+00,1
3.516500e-02,Blinn,5.749440e+00,5.310553e+00,5.331213e+00,2
3.516500e-02,QuakeIII,5.479161e+00,5.326578e+00,5.332659e+00,2
3.516500e-02,withoutDiv,5.556091e+00,5.318432e+00,5.332613e+00,2
3.516500e-02,optimal_grid,4.749437e+00,5.336104e+00,5.248533e+00,95
3.516500e-02,Moroz,5.481011e+00,5.331240e+00,5.331240e+00,1
1.523885e-02,Blinn,8.197711e+00,8.104901e+00,8.100974e+00,2
1.523885e-02,QuakeIII,7.828576e+00,8.087166e+00,8.100693e+00,2
1.523885e-02,withoutDiv,7.905506e+00,8.093726e+00,8.100718e+00,2
1.523885e-02,optimal_grid,7.098852e+00,8.102059e+00,8.102059e+00,1
1.523885e-02,Moroz,7.830427e+00,8.094230e+00,8.107842e+00,95
9.132185e-03,Blinn,1.132432e+01,1.041358e+01,1.046416e+01,3
9.132185e-03,QuakeIII,1.078376e+01,1.044959e+01,1.046433e+01,2
9.132185e-03,withoutDiv,1.093762e+01,1.043177e+01,1.046421e+01,2
9.132185e-03,optimal_grid,9.324315e+00,1.047113e+01,1.029926e+01,95
9.132185e-03,Moroz,1.078746e+01,1.045872e+01,1.047355e+01,95
1.804370e-01,Blinn,2.556504e+00,2.341084e+00,2.353279e+00,2
1.804370e-01,QuakeIII,2.421364e+00,2.351262e+00,2.354161e+00,2
1.804370e-01,withoutDiv,2.459829e+00,2.346946e+00,2.354133e+00,2
1.804370e-01,optimal_grid,2.056502e+00,2.354129e+00,2.354129e+00,1
1.804370e-01,Moroz,2.422289e+00,2.353310e+00,2.353310e+00,1
8.463842e-02,Blinn,3.645785e+00,3.431608e+00,3.436936e+00,2
8.463842e-02,QuakeIII,3.510646e+00,3.434926e+00,3.437288e+00,2
8.463842e-02,withoutDiv,3.549111e+00,3.431775e+00,3.437277e+00,2
8.463842e-02,optimal_grid,3.145784e+00,3.436137e+00,3.436137e+00,1
8.463842e-02,Moroz,3.511571e+00,3.437952e+00,3.437952e+00,1
7.876702e-02,Blinn,3.739728e+00,3.561146e+00,3.561146e+00,1
7.876702e-02,QuakeIII,3.604588e+00,3.562371e+00,3.562371e+00,1
7.876702e-02,withoutDiv,3.643053e+00,3.560387e+00,3.563095e+00,2
7.876702e-02,optimal_grid,3.239726e+00,3.563502e+00,3.563502e+00,1
7.876702e-02,Moroz,3.605513e+00,3.565507e+00,3.566229e+00,95
8.320173e-03,Blinn,1.174007e+01,1.093026e+01,1.096299e+01,3
8.320173e-03,QuakeIII,1.119951e+01,1.095541e+01,1.096310e+01,2
8.320173e-03,withoutDiv,1.135337e+01,1.094203e+01,1.096305e+01,2
8.320173e-03,optimal_grid,9.740065e+00,1.096991e+01,1.079014e+01,95
8.320173e-03,Moroz,1.120321e+01,1.096501e+01,1.096501e+01,1
2.315216e-02,Blinn,7.036524e+00,6.552602e+00,6.570850e+00,2
2.315216e-02,QuakeIII,6.766244e+00,6.563415e+00,6.572084e+00,2
2.315216e-02,withoutDiv,6.843174e+00,6.555100e+00,6.572036e+00,2
2.315216e-02,optimal_grid,6.036520e+00,6.567863e+00,6.468410e+00,95
2.315216e-02,Moroz,6.768095e+00,6.569196e+00,6.577876e+00,95
2.136399e-02,Blinn,7.265409e+00,6.829267e+00,6.840845e+00,2
2.136399e-02,QuakeIII,6.995130e+00,6.836412e+00,6.841612e+00,2
2.136399e-02,withoutDiv,7.072060e+00,6.829844e+00,6.841587e+00,2
2.136399e-02,optimal_grid,6.265406e+00,6.838969e+00,6.733673e+00,95
2.136399e-02,Moroz,6.996980e+00,6.842435e+00,6.842435e+00,1
4.184617e-02,Blinn,5.321845e+00,4.858689e+00,4.888337e+00,3
4.184617e-02,QuakeIII,5.051566e+00,4.880207e+00,4.888440e+00,2
4.184617e-02,withoutDiv,5.128496e+00,4.870492e+00,4.888361e+00,2
4.184617e-02,optimal_grid,4.321842e+00,4.891001e+00,4.811332e+00,95
4.184617e-02,Moroz,5.053416e+00,4.884459e+00,4.892755e+00,95
1.068191e-01,Blinn,3.290895e+00,3.048293e+00,3.058934e+00,2
1.068191e-01,QuakeIII,3.155755e+00,3.055104e+00,3.059667e+00,2
1.068191e-01,withoutDiv,3.194220e+00,3.050672e+00,3.059637e+00,2
1.068191e-01,optimal_grid,2.790893e+00,3.059404e+00,3.059404e+00,1
1.068191e-01,Moroz,3.156680e+00,3.057790e+00,3.057790e+00,1
2.849898e-02,Blinn,6.352131e+00,5.904541e+00,5.922366e+00,2
2.849898e-02,QuakeIII,6.081851e+00,5.917197e+00,5.923585e+00,2
2.849898e-02,withoutDiv,6.158782e+00,5.909403e+00,5.923544e+00,2
2.849898e-02,optimal_grid,5.352128e+00,5.926063e+00,5.830135e+00,95
2.849898e-02,Moroz,6.083702e+00,5.922393e+00,5.922393e+00,1
1.863598e-01,Blinn,2.509122e+00,2.304794e+00,2.315673e+00,2
1.863598e-01,QuakeIII,2.373982e+00,2.314294e+00,2.316452e+00,2
1.863598e-01,withoutDiv,2.412447e+00,2.310406e+00,2.316431e+00,2
1.863598e-01,optimal_grid,2.009120e+00,2.315237e+00,2.315237e+00,1
1.863598e-01,Moroz,2.374907e+00,2.316311e+00,2.316311e+00,1
2.313579e-02,Blinn,7.038620e+00,6.554978e+00,6.573179e+00,2
2.313579e-02,QuakeIII,6.768340e+00,6.565763e+00,6.574409e+00,2
2.313579e-02,withoutDiv,6.845270e+00,6.557460e+00,6.574361e+00,2
2.313579e-02,optimal_grid,6.038616e+00,6.570190e+00,6.470697e+00,95
2.313579e-02,Moroz,6.770191e+00,6.571547e+00,6.580203e+00,95
1.536838e-01,Blinn,2.770530e+00,2.536597e+00,2.549889e+00,2
1.536838e-01,QuakeIII,2.635390e+00,2.546607e+00,2.550846e+00,2
1.536838e-01,withoutDiv,2.673855e+00,2.541817e+00,2.550808e+00,2
1.536838e-01,optimal_grid,2.270528e+00,2.552489e+00,2.552489e+00,1
1.536838e-01,Moroz,2.636315e+00,2.548831e+00,2.553097e+00,95
3.360530e-02,Blinn,5.849261e+00,5.437530e+00,5.453889e+00,2
3.360530e-02,QuakeIII,5.578981e+00,5.450759e+00,5.455012e+00,2
3.360530e-02,withoutDiv,5.655911e+00,5.443783e+00,5.454982e+00,2
3.360530e-02,optimal_grid,4.849257e+00,5.458440e+00,5.368949e+00,95
3.360530e-02,Moroz,5.580832e+00,5.455536e+00,5.455536e+00,1
1.478652e-02,Blinn,8.429299e+00,8.228722e+00,8.223991e+00,2
1.478652e-02,QuakeIII,7.944370e+00,8.209623e+00,8.223659e+00,2
1.478652e-02,withoutDiv,8.042601e+00,8.217756e+00,8.223688e+00,2
1.478652e-02,optimal_grid,7.214646e+00,8.225515e+00,8.225515e+00,1
1.478652e-02,Moroz,7.946221e+00,8.216793e+00,8.230919e+00,95
1.912343e-01,Blinn,2.470125e+00,2.276454e+00,2.286059e+00,2
1.912343e-01,QuakeIII,2.334986e+00,2.285204e+00,2.285204e+00,1
1.912343e-01,withoutDiv,2.373451e+00,2.281747e+00,2.286725e+00,2
1.912343e-01,optimal_grid,1.985062e+00,2.285697e+00,2.285697e+00,1
1.912343e-01,Moroz,2.335911e+00,2.287197e+00,2.287197e+00,1
4.866098e-02,Blinn,4.885697e+00,4.514758e+00,4.532033e+00,2
4.866098e-02,QuakeIII,4.615418e+00,4.531001e+00,4.533247e+00,2
4.866098e-02,withoutDiv,4.692348e+00,4.524776e+00,4.533225e+00,2
4.866098e-02,optimal_grid,3.942847e+00,4.531847e+00,4.531847e+00,1
4.866098e-02,Moroz,4.617269e+00,4.534957e+00,4.534957e+00,1
3.464567e-02,Blinn,5.782677e+00,5.351818e+00,5.371136e+00,2
3.464567e-02,QuakeIII,5.512398e+00,5.366976e+00,5.372480e+00,2
3.464567e-02,withoutDiv,5.589328e+00,5.359184e+00,5.372439e+00,2
3.464567e-02,optimal_grid,4.782674e+00,5.375932e+00,5.287724e+00,95
3.464567e-02,Moroz,5.514248e+00,5.371675e+00,5.371675e+00,1
8.982551e-03,Blinn,1.140093e+01,1.050305e+01,1.055097e+01,3
8.982551e-03,QuakeIII,1.086038e+01,1.053743e+01,1.055113e+01,2
8.982551e-03,withoutDiv,1.101424e+01,1.052023e+01,1.055102e+01,2
8.982551e-03,optimal_grid,9.400928e+00,1.055798e+01,1.038469e+01,95
8.982551e-03,Moroz,1.086408e+01,1.054665e+01,1.056043e+01,95
1.198192e-01,Blinn,3.082893e+00,2.881793e+00,2.888476e+00,2
1.198192e-01,QuakeIII,2.947753e+00,2.887120e+00,2.887120e+00,1
1.198192e-01,withoutDiv,2.986218e+00,2.883959e+00,2.888916e+00,2
1.198192e-01,optimal_grid,2.582891e+00,2.890792e+00,2.890792e+00,1
1.198192e-01,Moroz,2.948679e+00,2.889654e+00,2.889654e+00,1
2.382901e-02,Blinn,6.949887e+00,6.456774e+00,6.476713e+00,2
2.382901e-02,QuakeIII,6.679608e+00,6.468590e+00,6.478070e+00,2
2.382901e-02,withoutDiv,6.756538e+00,6.459881e+00,6.478014e+00,2
2.382901e-02,optimal_grid,5.949884e+00,6.473942e+00,6.375882e+00,95
2.382901e-02,Moroz,6.681458e+00,6.474287e+00,6.483782e+00,95
8.684106e-03,Blinn,1.155374e+01,1.068907e+01,1.073077e+01,3
8.684106e-03,QuakeIII,1.101318e+01,1.071970e+01,1.073091e+01,2
8.684106e-03,withoutDiv,1.116704e+01,1.070399e+01,1.073083e+01,2
8.684106e-03,optimal_grid,9.553731e+00,1.073782e+01,1.056162e+01,95
8.684106e-03,Moroz,1.101688e+01,1.072908e+01,1.072908e+01,1
1.935278e-01,Blinn,2.451778e+00,2.263559e+00,2.272519e+00,2
1.935278e-01,QuakeIII,2.316638e+00,2.271896e+00,2.271896e+00,1
1.935278e-01,withoutDiv,2.355103e+00,2.268666e+00,2.273138e+00,2
1.935278e-01,optimal_grid,1.975888e+00,2.272345e+00,2.272345e+00,1
1.935278e-01,Moroz,2.317564e+00,2.273878e+00,2.273878e+00,1
2.544748e-02,Blinn,6.742723e+00,6.245329e+00,6.267178e+00,2
2.544748e-02,QuakeIII,6.472444e+00,6.258662e+00,6.268678e+00,2
2.544748e-02,withoutDiv,6.549374e+00,6.249570e+00,6.268614e+00,2
2.544748e-02,optimal_grid,5.742720e+00,6.266098e+00,6.169797e+00,95
2.544748e-02,Moroz,6.474294e+00,6.264168e+00,6.274209e+00,95
8.982782e-02,Blinn,3.562755e+00,3.327983e+00,3.335983e+00,2
8.982782e-02,QuakeIII,3.427615e+00,3.332762e+00,3.336520e+00,2
8.982782e-02,withoutDiv,3.466080e+00,3.328883e+00,3.336500e+00,2
8.982782e-02,optimal_grid,3.062753e+00,3.334559e+00,3.283884e+00,95
8.982782e-02,Moroz,3.428540e+00,3.335698e+00,3.335698e+00,1
1.803727e-02,Blinn,7.691230e+00,7.449052e+00,7.446046e+00,2
1.803727e-02,QuakeIII,7.420951e+00,7.445732e+00,7.445732e+00,1
1.803727e-02,withoutDiv,7.497881e+00,7.445310e+00,7.445310e+00,1
1.803727e-02,optimal_grid,6.691227e+00,7.450150e+00,7.328378e+00,95
1.803727e-02,Moroz,7.422801e+00,7.452274e+00,7.452398e+00,95
6.884456e-02,Blinn,3.898487e+00,3.813628e+00,3.811372e+00,2
6.884456e-02,QuakeIII,3.763347e+00,3.810332e+00,3.810332e+00,1
6.884456e-02,withoutDiv,3.801812e+00,3.811195e+00,3.811195e+00,1
6.884456e-02,optimal_grid,3.398485e+00,3.813704e+00,3.751098e+00,95
6.884456e-02,Moroz,3.764273e+00,3.813674e+00,3.814579e+00,95
9.942708e-03,Blinn,1.090933e+01,9.969397e+00,1.002852e+01,3
9.942708e-03,QuakeIII,1.036878e+01,1.001128e+01,1.002872e+01,2
9.942708e-03,withoutDiv,1.052264e+01,9.991691e+00,1.002856e+01,2
9.942708e-03,optimal_grid,8.909328e+00,1.003498e+01,9.870540e+00,95
9.942708e-03,Moroz,1.037248e+01,1.002002e+01,1.003758e+01,95
2.048979e-02,Blinn,7.377307e+00,6.978045e+00,6.985550e+00,2
2.048979e-02,QuakeIII,7.107028e+00,6.982882e+00,6.986041e+00,2
2.048979e-02,withoutDiv,7.183958e+00,6.977554e+00,6.986028e+00,2
2.048979e-02,optimal_grid,6.377304e+00,6.985040e+00,6.985040e+00,1
2.048979e-02,Moroz,7.108879e+00,6.989033e+00,6.992181e+00,95
1.602062e-01,Blinn,2.718350e+00,2.483482e+00,2.497371e+00,2
1.602062e-01,QuakeIII,2.583211e+00,2.494022e+00,2.498379e+00,2
1.602062e-01,withoutDiv,2.621676e+00,2.489115e+00,2.498339e+00,2
1.602062e-01,optimal_grid,2.218349e+00,2.499919e+00,2.499919e+00,1
1.602062e-01,Moroz,2.584136e+00,2.496197e+00,2.500585e+00,95
2.396627e-01,Blinn,2.082699e+00,2.043966e+00,2.043966e+00,1
2.396627e-01,QuakeIII,1.973779e+00,2.039231e+00,2.042669e+00,2
2.396627e-01,withoutDiv,1.993012e+00,2.040881e+00,2.040881e+00,1
2.396627e-01,optimal_grid,1.791348e+00,2.043090e+00,2.043090e+00,1
2.396627e-01,Moroz,1.974242e+00,2.041012e+00,2.041012e+00,1
1.640055e-02,Blinn,7.900730e+00,7.812548e+00,7.808794e+00,2
1.640055e-02,QuakeIII,7.630451e+00,7.802510e+00,7.808551e+00,2
1.640055e-02,withoutDiv,7.707381e+00,7.806599e+00,7.808557e+00,2
1.640055e-02,optimal_grid,6.900727e+00,7.812529e+00,7.685357e+00,95
1.640055e-02,Moroz,7.632301e+00,7.809343e+00,7.809343e+00,1
2.376015e-02,Blinn,6.958701e+00,6.466313e+00,6.486104e+00,2
2.376015e-02,QuakeIII,6.688421e+00,6.478037e+00,6.487450e+00,2
2.376015e-02,withoutDiv,6.765351e+00,6.469362e+00,6.487394e+00,2
2.376015e-02,optimal_grid,5.958697e+00,6.483295e+00,6.385114e+00,95
2.376015e-02,Moroz,6.690272e+00,6.483742e+00,6.493170e+00,95
2.484440e-01,Blinn,2.012448e+00,2.006598e+00,2.006598e+00,1
2.484440e-01,QuakeIII,1.938654e+00,2.002875e+00,2.006245e+00,2
2.484440e-01,withoutDiv,1.957887e+00,2.004518e+00,2.004518e+00,1
2.484440e-01,optimal_grid,1.756223e+00,2.006466e+00,2.006466e+00,1
2.484440e-01,Moroz,1.939117e+00,2.004625e+00,2.004625e+00,1
9.562955e-02,Blinn,3.469927e+00,3.222986e+00,3.233037e+00,2
9.562955e-02,QuakeIII,3.334788e+00,3.228945e+00,3.233721e+00,2
9.562955e-02,withoutDiv,3.373253e+00,3.224572e+00,3.233693e+00,2
9.562955e-02,optimal_grid,2.969926e+00,3.231674e+00,3.182711e+00,95
9.562955e-02,Moroz,3.335713e+00,3.231788e+00,3.231788e+00,1
1.072770e-01,Blinn,3.283569e+00,3.041828e+00,3.052403e+00,2
1.072770e-01,QuakeIII,3.148429e+00,3.048633e+00,3.053130e+00,2
1.072770e-01,withoutDiv,3.186894e+00,3.044223e+00,3.053101e+00,2
1.072770e-01,optimal_grid,2.783567e+00,3.052970e+00,3.052970e+00,1
1.072770e-01,Moroz,3.149354e+00,3.051312e+00,3.051312e+00,1
1.167967e-02,Blinn,1.002001e+01,9.206953e+00,9.252861e+00,3
1.167967e-02,QuakeIII,9.479452e+00,9.244670e+00,9.253036e+00,2
1.167967e-02,withoutDiv,9.633312e+00,9.229285e+00,9.252956e+00,2
1.167967e-02,optimal_grid,8.020004e+00,9.247673e+00,9.107057e+00,95
1.167967e-02,Moroz,9.483153e+00,9.252728e+00,9.252728e+00,1
1.074783e-02,Blinn,1.049711e+01,9.587861e+00,9.645592e+00,3
1.074783e-02,QuakeIII,9.956553e+00,9.630656e+00,9.645795e+00,2
1.074783e-02,withoutDiv,1.011041e+01,9.611728e+00,9.645651e+00,2
1.074783e-02,optimal_grid,8.497106e+00,9.649702e+00,9.493642e+00,95
1.074783e-02,Moroz,9.960255e+00,9.639045e+00,9.654305e+00,95
1.643300e-01,Blinn,2.685360e+00,2.451856e+00,2.465816e+00,2
1.643300e-01,QuakeIII,2.550220e+00,2.462569e+00,2.466832e+00,2
1.643300e-01,withoutDiv,2.588685e+00,2.457668e+00,2.466792e+00,2
1.643300e-01,optimal_grid,2.185358e+00,2.468249e+00,2.468249e+00,1
1.643300e-01,Moroz,2.551146e+00,2.464715e+00,2.469010e+00,95
1.774742e-02,Blinn,7.728330e+00,7.510385e+00,7.506647e+00,2
1.774742e-02,QuakeIII,7.458051e+00,7.505945e+00,7.505945e+00,1
1.774742e-02,withoutDiv,7.534981e+00,7.506248e+00,7.506248e+00,1
1.774742e-02,optimal_grid,6.728327e+00,7.511073e+00,7.387978e+00,95
1.774742e-02,Moroz,7.459901e+00,7.512537e+00,7.513006e+00,95
9.910746e-03,Blinn,1.092570e+01,9.985700e+00,1.004468e+01,3
9.910746e-03,QuakeIII,1.038514e+01,1.002745e+01,1.004488e+01,2
9.910746e-03,withoutDiv,1.053900e+01,1.000788e+01,1.004472e+01,2
9.910746e-03,optimal_grid,8.925692e+00,1.005118e+01,9.886443e+00,95
9.910746e-03,Moroz,1.038884e+01,1.003620e+01,1.005375e+01,95
7.790448e-02,Blinn,3.753528e+00,3.581357e+00,3.581357e+00,1
7.790448e-02,QuakeIII,3.618389e+00,3.582236e+00,3.582236e+00,1
7.790448e-02,withoutDiv,3.656854e+00,3.580455e+00,3.582766e+00,2
7.790448e-02,optimal_grid,3.253527e+00,3.583427e+00,3.583427e+00,1
7.790448e-02,Moroz,3.619314e+00,3.585389e+00,3.585916e+00,95
6.728057e-02,Blinn,3.923511e+00,3.857655e+00,3.855414e+00,2
6.728057e-02,QuakeIII,3.788371e+00,3.853542e+00,3.853542e+00,1
6.728057e-02,withoutDiv,3.826836e+00,3.854959e+00,3.854959e+00,1
6.728057e-02,optimal_grid,3.423509e+00,3.857638e+00,3.794446e+00,95
6.728057e-02,Moroz,3.789297e+00,3.856920e+00,3.856920e+00,1
6.938026e-02,Blinn,3.889916e+00,3.798826e+00,3.796626e+00,2
6.938026e-02,QuakeIII,3.754776e+00,3.795803e+00,3.795803e+00,1
6.938026e-02,withoutDiv,3.793241e+00,3.796484e+00,3.796484e+00,1
6.938026e-02,optimal_grid,3.389914e+00,3.798954e+00,3.736588e+00,95
6.938026e-02,Moroz,3.755702e+00,3.799134e+00,3.799824e+00,95
7.667310e-02,Blinn,3.773231e+00,3.610758e+00,3.610758e+00,1
7.667310e-02,QuakeIII,3.638091e+00,3.611128e+00,3.611128e+00,1
7.667310e-02,withoutDiv,3.676556e+00,3.609652e+00,3.609652e+00,1
7.667310e-02,optimal_grid,3.273229e+00,3.612443e+00,3.612443e+00,1
7.667310e-02,Moroz,3.639016e+00,3.614305e+00,3.614597e+00,95
2.692565e-02,Blinn,6.553517e+00,6.071724e+00,6.092738e+00,2
2.692565e-02,QuakeIII,6.283237e+00,6.085317e+00,6.094183e+00,2
2.692565e-02,withoutDiv,6.360168e+00,6.076539e+00,6.094126e+00,2
2.692565e-02,optimal_grid,5.553514e+00,6.094051e+00,6.094051e+00,1
2.692565e-02,Moroz,6.285088e+00,6.090665e+00,6.099557e+00,95
4.717960e-02,Blinn,4.980506e+00,4.581836e+00,4.602398e+00,2
4.717960e-02,QuakeIII,4.710227e+00,4.600154e+00,4.603864e+00,2
4.717960e-02,withoutDiv,4.787157e+00,4.592777e+00,4.603828e+00,2
4.717960e-02,optimal_grid,3.990251e+00,4.601183e+00,4.531230e+00,95
4.717960e-02,Moroz,4.712077e+00,4.604165e+00,4.604165e+00,1
4.473085e-02,Blinn,5.137226e+00,4.701419e+00,4.726385e+00,2
4.473085e-02,QuakeIII,4.866946e+00,4.722040e+00,4.728194e+00,2
4.473085e-02,withoutDiv,4.943876e+00,4.713226e+00,4.728135e+00,2
4.473085e-02,optimal_grid,4.137222e+00,4.728596e+00,4.728596e+00,1
4.473085e-02,Moroz,4.868797e+00,4.726153e+00,4.732360e+00,95
8.838012e-03,Blinn,1.147494e+01,1.059186e+01,1.063691e+01,3
8.838012e-03,QuakeIII,1.093438e+01,1.062451e+01,1.063706e+01,2
8.838012e-03,withoutDiv,1.108824e+01,1.060798e+01,1.063697e+01,2
8.838012e-03,optimal_grid,9.474932e+00,1.064394e+01,1.046926e+01,95
8.838012e-03,Moroz,1.093808e+01,1.063380e+01,1.064643e+01,95
1.181116e-02,Blinn,9.952685e+00,9.157626e+00,9.201220e+00,3
1.181116e-02,QuakeIII,9.412127e+00,9.194100e+00,9.201386e+00,2
1.181116e-02,withoutDiv,9.565987e+00,9.179439e+00,9.201317e+00,2
1.181116e-02,optimal_grid,7.976339e+00,9.196156e+00,9.056219e+00,95
1.181116e-02,Moroz,9.415828e+00,9.202117e+00,9.202117e+00,1
2.968479e-02,Blinn,6.200347e+00,5.788835e+00,5.803104e+00,2
2.968479e-02,QuakeIII,5.930068e+00,5.799943e+00,5.804070e+00,2
2.968479e-02,withoutDiv,6.006998e+00,5.793309e+00,5.804045e+00,2
2.968479e-02,optimal_grid,5.200344e+00,5.807709e+00,5.712501e+00,95
2.968479e-02,Moroz,5.931918e+00,5.805034e+00,5.805034e+00,1
